*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!              |---------------------------------- Cumulative ---------------------------------|---------------------------------- Daily --------------------------------------|
!               N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   N2OEC    N2EC    NOEC   CO2TC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC   N2OED    N2ED    NOED   CO2TD    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 2016 141    10    0.00    0.03    0.00      77    1.49    17.3   0.242   0.018   1.249   0.070     0.9    16.9     0.3    7570   156.6    1581   20.61    1.58  135.96    8.49    39.8    32.8    38.2    45.7     0.0     0.0     0.0     0.0     0.0   1097.     72.     63.     54.     44.     46.     71.     66.     66.     1.7     2.5     7.7    10.0     0.0     0.0     0.1     0.1     0.1    39.2    30.4    30.5    35.8     0.0     0.0     0.0     0.0     0.0     0.6     0.8     3.0     3.9     0.0     0.0     0.1     0.0     0.0
 2016 142    11    0.00    0.03    0.00      85    2.03    18.2   0.310   0.018   1.721   0.089     0.1     1.8     0.0    7488   540.5     848   68.48    0.85  471.98   18.09   136.0   112.9   127.5   100.5    49.6    14.0     0.0     0.0     0.0    458.     37.     31.     39.     42.     45.     68.     64.     64.     1.8     2.0    27.8    23.0    11.4     3.2     0.1     0.1     0.1   134.7   111.0    99.7    77.6    38.2    10.9     0.0     0.0     0.0     0.3     0.4     5.2     5.8     4.5     1.9     0.0     0.0     0.0
 2016 143    12    0.00    0.04    0.00      93    2.36    19.3   0.348   0.020   2.008   0.101     0.4     9.3     0.1    7726   324.6    1144   37.64    1.14  286.98   12.84    90.5    67.5    77.1    59.5    26.7     3.3     0.0     0.0     0.0    707.     57.     49.     51.     48.     47.     65.     61.     61.     1.8     1.1    15.9    13.0     6.0     0.8     0.1     0.1     0.1    89.5    66.5    61.2    46.6    20.8     2.6     0.0     0.0     0.0     0.3     0.3     4.1     4.5     3.0     0.5     0.0     0.0     0.0
 2016 144    13    0.00    0.06    0.00     100    2.54    20.7   0.367   0.021   2.173   0.110     0.9    21.8     0.3    7735   184.6    1345   19.74    1.35  164.83    8.75    57.9    37.1    44.9    33.2    11.4     0.0     0.0     0.0     0.0    841.     70.     60.     59.     51.     87.     61.     58.     58.     1.6     0.6     9.0     7.1     2.5     0.1     0.1     0.1     0.1    57.1    36.6    36.0    26.2     8.9     0.0     0.0     0.0     0.0     0.4     0.2     3.2     3.2     1.5     0.1     0.0     0.0     0.0
 2016 145    14    0.01    0.10    0.00     108    2.64    22.0   0.390   0.022   2.254   0.120     2.0    33.2     0.6    7533   103.4    1312   22.35    1.31   81.03    9.96    36.6    19.8    25.9    17.8     3.3     0.0     0.0     0.0     0.0    828.     72.     63.     60.     50.     76.     56.     54.     54.    10.2     3.7     5.1     3.8     0.8     0.1     0.1     0.1     0.1    27.3    16.2    20.9    14.1     2.6     0.0     0.0     0.0     0.0     3.6     1.4     2.3     2.0     0.5     0.1     0.0     0.0     0.0
 2016 146    15    0.01    0.10    0.00     115    2.90    22.7   0.449   0.023   2.450   0.134     0.3     3.1     0.1    7274   254.6     752   59.08    0.75  195.55   13.90   151.4    55.0    26.4    18.2     3.6     0.0     0.0     0.0     0.0    319.     52.     58.     56.     48.     68.     52.     50.     50.    39.1    10.6     5.2     3.9     0.8     0.1     0.1     0.1     0.1   112.6    44.4    21.3    14.4     2.8     0.0     0.0     0.0     0.0     6.1     2.7     2.3     2.1     0.6     0.0     0.0     0.0     0.0
 2016 147    16    0.01    0.12    0.00     122    3.04    23.7   0.481   0.024   2.556   0.143     1.9    15.3     0.4    7282   138.9     963   32.67    0.96  106.24    9.15    93.7    27.3    11.8     6.2     0.0     0.0     0.0     0.0     0.0    489.     60.     61.     57.     86.     63.     50.     48.     48.    24.6     5.2     2.3     1.3     0.1     0.1     0.0     0.0     0.0    69.6    22.2     9.5     4.9     0.0     0.0     0.0     0.0     0.0     5.0     1.7     1.3     0.9     0.1     0.0     0.0     0.0     0.0
 2016 148    17    0.01    0.15    0.00     130    3.11    24.8   0.499   0.025   2.609   0.149     4.6    33.0     1.1    7265    71.0    1082   17.60    1.08   53.45    5.94    57.6    10.7     2.8     0.0     0.0     0.0     0.0     0.0     0.0    570.     64.     63.    105.     79.     60.     49.     47.     47.    15.7     2.0     0.6     0.1     0.1     0.1     0.0     0.0     0.0    42.4     8.7     2.3     0.0     0.0     0.0     0.0     0.0     0.0     4.4     0.9     0.4     0.1     0.1     0.0     0.0     0.0     0.0
 2016 149    18    0.01    0.15    0.00     137    3.33    25.5   0.517   0.026   2.813   0.154     0.6     4.6     0.1    7171   221.2     727   17.55    0.73  203.60    5.02   147.8    62.0    11.3     0.0     0.0     0.0     0.0     0.0     0.0    264.     43.     57.     94.     72.     57.     47.     46.     46.     3.4    12.3     2.2     0.1     0.1     0.1     0.0     0.0     0.0   144.7    49.7     9.2     0.0     0.0     0.0     0.0     0.0     0.0     0.5     3.0     1.3     0.1     0.1     0.0     0.0     0.0     0.0
 2016 150    19    0.02    0.18    0.00     144    3.46    26.4   0.525   0.027   2.930   0.157     2.7    22.3     0.6    7502   125.9     920    8.21    0.92  117.67    2.96    93.5    31.3     1.2     0.0     0.0     0.0     0.0     0.0     0.0    437.     56.     63.     91.     71.     57.     49.     48.     48.     2.4     6.1     0.3     0.1     0.1     0.1     0.0     0.0     0.0    91.5    25.3     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.5     2.0     0.2     0.1     0.1     0.0     0.0     0.0     0.0
 2016 151    20    0.02    0.22    0.01     152    3.52    27.4   0.528   0.028   2.995   0.159     5.6    46.9     1.3    7518    68.0    1013    3.31    1.01   64.69    1.75    55.9    12.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0    506.     61.     99.     83.     67.     55.     48.     47.     47.     1.6     2.3     0.1     0.1     0.1     0.1     0.0     0.0     0.0    54.9     9.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.5     1.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2016 152    21    0.02    0.23    0.01     159    3.74    28.1   0.542   0.028   3.196   0.162     0.7     6.2     0.2    7446   214.6     662   13.98    0.66  200.61    3.62   152.1    62.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0    232.     43.     54.     76.     63.     53.     47.     47.     46.     1.7    12.5     0.1     0.1     0.1     0.1     0.0     0.0     0.0   150.6    50.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     3.1     0.0     0.1     0.0     0.0     0.0     0.0     0.0
 2016 153    22    0.02    0.26    0.01     167    3.86    28.9   0.549   0.029   3.311   0.165     3.1    29.0     0.7    7563   121.9     827    6.83    0.83  115.11    2.56    92.3    29.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0    362.     52.     89.     72.     60.     52.     47.     46.     46.     1.5     5.8     0.1     0.1     0.1     0.1     0.0     0.0     0.0    91.1    24.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     2.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2016 154    23    0.03    0.27    0.01     174    4.11    32.0   0.557   0.032   3.557   0.167     0.7     7.3     0.2    7568   254.2    3093    7.91    3.09  246.26    2.11   145.1   109.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2695.     30.     47.     69.     59.     52.     48.     47.     47.     4.1     6.5     0.0     0.1     0.1     0.1     0.0     0.0     0.0   143.6   102.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.6     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 155    24    0.03    0.30    0.01     182    4.28    36.5   0.561   0.037   3.723   0.169     3.1    31.4     0.7    7635   170.2    4484    4.08    4.48  166.08    2.06   108.3    61.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4083.     42.     50.     64.     56.     50.     47.     46.     46.     5.4     2.8     0.0     0.1     0.1     0.1     0.0     0.0     0.0   107.1    59.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.1     0.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 156    25    0.03    0.31    0.01     190    4.57    39.4   0.565   0.040   4.002   0.171     0.9     9.9     0.2    7593   282.5    2925    3.76    2.92  278.78    1.36   205.7    76.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2535.     41.     46.     61.     54.     49.     46.     46.     46.     4.6     1.8     0.0     0.1     0.1     0.0     0.0     0.0     0.0   203.7    75.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 157    26    0.03    0.35    0.01     197    4.74    43.6   0.567   0.044   4.176   0.172     3.9    42.8     0.9    7672   176.3    4201    2.42    4.20  173.87    1.67   136.4    39.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3801.     53.     50.     58.     53.     49.     46.     46.     46.     5.5     0.8     0.1     0.1     0.1     0.0     0.0     0.0     0.0   134.8    39.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.2     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 158    27    0.04    0.44    0.01     205    4.84    48.6   0.571   0.049   4.266   0.175     8.8    94.1     2.1    7733    93.6    4958    3.61    4.96   90.00    3.12    81.0    12.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4519.     60.     83.     57.     52.     49.     47.     46.     46.     5.7     2.5     0.1     0.1     0.1     0.0     0.0     0.0     0.0    79.8    10.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.8     1.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2016 159    28    0.06    0.59    0.01     213    4.86    53.8   0.582   0.054   4.282   0.183    15.4   148.2     4.0    7763    27.6    5179   11.18    5.18   16.40    7.70    27.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4683.    126.     77.     55.     51.     48.     46.     46.     46.    15.9     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0    16.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.4     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2016 160    29    0.06    0.60    0.01     221    5.20    56.6   0.729   0.057   4.473   0.207     2.0    12.7     0.4    7703   337.3    2814  146.68    2.81  190.64   24.28   337.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2404.     49.     72.     54.     50.     48.     46.     46.     46.   149.1     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0   190.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    24.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2016 161    30    0.07    0.66    0.02     228    5.41    60.2   0.819   0.060   4.588   0.228    10.1    52.8     2.2    7713   205.1    3644   90.28    3.64  114.79   20.83   205.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3239.     54.     66.     52.     49.     47.     46.     45.     45.    93.5     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0   114.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    20.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 162    31    0.07    0.67    0.02     236    5.74    62.2   0.831   0.063   4.913   0.231     2.3    13.4     0.5    7485   337.8    2018   12.11    2.02  325.72    2.41   337.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1677.     33.     36.     49.     47.     45.     44.     44.     44.    13.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   325.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 163    32    0.08    0.73    0.02     243    5.94    64.9   0.838   0.065   5.101   0.233    10.3    61.9     2.3    7415   194.5    2696    7.22    2.70  187.30    2.33   194.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2328.     45.     60.     47.     45.     44.     43.     43.     43.     9.5     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0   187.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 164    33    0.10    0.86    0.02     250    6.05    67.7   0.845   0.068   5.206   0.236    21.7   131.9     4.9    7088   112.2    2723    6.75    2.72  105.49    3.50    96.3    16.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2374.     49.     54.     43.     42.     41.     40.     40.     40.     5.4     3.8     0.1     0.0     0.0     0.0     0.0     0.0     0.0    93.2    12.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.7     1.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 165    34    0.14    1.06    0.03     257    6.09    70.2   0.861   0.071   5.226   0.245    33.0   193.9     7.7    6796    35.4    2572   15.94    2.57   19.44    8.34    35.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2193.     98.     49.     40.     39.     39.     38.     38.     38.    18.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0    19.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     8.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 166    35    0.18    1.29    0.04     264    6.09    73.9   0.861   0.074   5.226   0.247    39.5   229.4     9.4    6759     0.0    3685    0.00    3.69    0.00    2.11     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3317.     89.     47.     40.     39.     39.     38.     38.     38.     3.3     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 167    36    0.21    1.50    0.05     271    6.09    76.9   0.861   0.077   5.226   0.249    37.7   216.7     9.1    6791     0.0    3011    0.00    3.01    0.00    1.73     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2646.     83.     47.     40.     39.     39.     39.     39.     39.     2.6     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 168    37    0.22    1.54    0.05     277    6.09    78.0   0.861   0.078   5.226   0.249     6.2    35.6     1.5    6720     0.0    1071    0.00    1.07    0.00    0.37     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    717.     76.     46.     39.     39.     38.     38.     38.     38.     0.7     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 169    38    0.22    1.55    0.05     284    6.09    78.8   0.861   0.079   5.226   0.249     2.4    13.8     0.6    6769     0.0     810    0.00    0.81    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    495.     32.     46.     40.     40.     39.     39.     39.     39.     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 170    39    0.23    1.62    0.06     291    6.09    79.9   0.861   0.080   5.226   0.250    11.1    62.4     2.7    7040     0.0    1104    0.00    1.10    0.00    0.41     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    768.     40.     48.     42.     42.     41.     41.     41.     41.     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 171    40    0.24    1.63    0.06     298    6.09    80.7   0.861   0.081   5.226   0.250     2.5    14.1     0.6    7100     0.0     752    0.00    0.75    0.00    0.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    441.     27.     30.     43.     43.     42.     42.     42.     42.     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 172    41    0.25    1.70    0.06     306    6.25    81.7   0.865   0.082   5.385   0.251    11.1    65.1     2.7    7240   163.4     996    3.78    1.00  159.65    1.25   163.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    648.     37.     53.     44.     43.     43.     43.     43.     42.     4.4     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0   159.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 173    42    0.27    1.83    0.07     313    6.33    82.7   0.896   0.083   5.434   0.263    23.8   133.3     6.0    7267    79.2    1056   31.01    1.06   48.22   11.40    72.5     6.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0    700.     44.     52.     44.     44.     43.     43.     43.     43.    30.1     1.7     0.1     0.0     0.0     0.0     0.0     0.0     0.0    43.1     5.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0    10.4     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2016 174    43    0.28    1.88    0.07     320    6.54    83.5   0.974   0.084   5.564   0.280     9.1    46.1     2.2    7310   208.1     780   77.95    0.78  130.11   17.00   183.9    24.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0    426.     42.     52.     44.     44.     43.     43.     43.     43.    72.7     5.7     0.1     0.0     0.0     0.0     0.0     0.0     0.0   111.6    18.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0    14.6     2.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
